33 	nblock
3
ix
iy
iz
29	95	40
29	95	39
30	95	38
30	95	37
29	95	36
29	95	35
29	95	34
29	95	33
29	95	32
29	95	31
29	95	30
29	95	29
29	95	28
29	95	27
29	95	26
29	95	25
29	95	24
29	95	23
29	95	22
29	95	21
29	95	20
29	95	19
29	95	18
29	95	17
29	95	16
29	95	15
29	95	14
29	95	13
29	95	12
29	95	11
29	95	10
29	95	9
29	95	8
