9.338960343,6.185347636,8.854905759,23.76812653,39.75242936,15.71734532,8.112096619,11.02919509,18.77761648,46.34229527,16.13668411,10.92400642,15.08583757,27.71050778,48.17941262,10.01148525,6.883346116,10.21092996,19.03990778,44.2758446,9.469497335,5.952008259,9.144629952,12.79017136,48.71552894
7.821949424,5.213092113,5.84729426,12.9669941,23.85470019,7.694660076,4.976326467,6.241590083,4.947148109,18.76059461,5.498185874,2.958892353,7.689199466,10.96935714,17.78101439,5.79797806,3.462592961,8.077470496,12.55256103,22.99300803,8.080333959,4.097601501,7.718219581,6.586047716,23.21916782
6.695535764,3.297356557,7.985136551,13.68459851,20.50721194,6.581476449,3.622939231,7.692290081,10.27807995,19.01633358,6.848435891,5.361634549,6.774153659,10.94120901,24.39331379,7.184599042,4.647357139,7.416389971,12.71037565,19.02853166,7.339638705,4.175228847,7.868099632,9.195303097,23.12536683
8.435491615,4.178813516,8.683480738,14.14373269,22.11340596,6.382464158,3.942638693,6.851712865,9.670143376,21.9985023,5.581296922,5.199118437,7.422645714,10.69018511,27.14229567,7.916857097,4.365805077,10.24739834,10.82406397,26.26808087,8.362338214,5.366591592,8.29870995,10.66779521,25.59097825
8.166589008,4.185803781,7.929934353,13.84075458,23.86207843,7.215916155,5.669227102,7.510871961,8.24686407,25.98529028,7.500609161,7.518951059,7.812871557,11.19096373,27.68734091,5.748306283,4.558458477,8.243141871,11.54925247,28.25405335,6.744629733,5.441567604,7.998753444,11.73953205,27.83717056
13.51343682,14.84127577,16.24476862,35.82565741,59.52555889,17.40578854,12.20795197,18.51922078,22.87847429,67.88614088,22.44632417,15.01955013,23.18830632,39.65351147,72.05275436,14.01319393,9.830240862,15.22464149,30.68007748,64.41424319,12.84446534,13.40765982,15.79794891,23.40398184,68.58058392
7.104756221,5.292726158,5.65305993,14.74629567,23.06668278,5.669165079,3.919611539,6.34208124,7.673107079,18.1234716,6.424774069,6.865588319,7.625020639,11.36394397,18.0454143,6.564044166,5.948706306,6.534063375,10.126808,20.95436081,7.101977283,4.319444104,6.787825585,9.045728318,22.54589602
11.37400481,13.31059786,20.62581603,38.30738261,46.95627365,16.9785698,13.73146855,18.73856923,23.24546591,48.8166574,20.75877749,15.25497731,23.23750179,39.77419271,58.38476548,12.76052296,11.09244194,19.20838141,30.7909477,45.7047428,13.78132736,12.15425655,19.05948823,22.45418623,48.21861846
14.78541642,12.98079699,21.94093099,39.43355108,43.77877422,17.62810199,14.4669708,21.05945253,25.14078657,44.25446172,19.89390727,16.16588586,25.76602251,40.34141251,49.02609039,13.00014962,11.44158687,19.89584636,31.84571044,43.59839991,12.26759397,12.87776461,19.16654052,23.96976806,46.30655363
15.04520155,12.54283934,22.00751718,41.00793998,37.2909594,16.89423188,13.3797436,21.5127054,24.29395041,45.90867115,21.29664747,17.11875894,25.79299626,40.34549889,48.20799907,14.0630643,11.0707854,22.16715916,30.68492546,42.46454056,13.12838496,13.14740127,20.97625762,24.11187936,44.71211576
