0,0.0059017,0.0015238,0.024262,0.019514,0.018725,0.024262,0.010391,0,0.016412,0,0.025905,0.014456,0.026569,0.015162,0,0.042036,0.0088197,0.013064,0.026437,0,0.0084842,0.033524,0.0018663,0.041213
0.0091429,0.010335,0.0018663,0.0044426,0.009934,0,0.0085524,0.0051675,0.0015238,0.003885,0.0045714,0,0.017274,0.01981,0.011705,0.01219,0.0024094,0.0055988,0.0015238,0.016934,0,0.0030476,0.0018663,0.0028508,0.01754
0,0.0044426,0.012612,0.016234,0.016518,0,0.0048187,0.011041,0,0.020529,0.0091429,0.0018663,0.010335,0.012658,0.018412,0.0045714,0.0078443,0.0051675,0.01219,0.0072281,0.0060952,0.010502,0.013501,0.019425,0.0070656
0.0015238,0.0018663,0.0059017,0.0044426,0.012885,0.0015238,0.0059017,0.014969,0.0044426,0.0085524,0.0045714,0.01493,0.0044426,0.0079909,0.016762,0.0060952,0.011655,0.010335,0.0091429,0.0015238,0,0.015238,0.0041731,0.02081,0.0093314
0,0.013714,0.015238,0.0088853,0.015873,0,0.020302,0.0030476,0,0.011146,0.022291,0.0060952,0.017965,0.0061897,0.006983,0.0044426,0.019032,0.013284,0.026106,0.025792,0,0.0088853,0.015799,0.01005,0.013924
0.016762,0.0060952,0.03745,0.047909,0.02255,0,0.019926,0.010391,0.013544,0.070549,0.0091429,0.0030476,0.017274,0.023434,0.057553,0.015238,0.028242,0,0.02543,0.039838,0.010667,0.0098165,0.0041731,0.079194,0.026217
0,0.007619,0.0096374,0.0097571,0.0070656,0,0.0015238,0.0018663,0.013284,0.010775,0.0030476,0.0030476,0.01219,0.0073869,0.0070656,0.0030476,0.0015238,0.0044426,0.0044426,0.016162,0.01219,0.02986,0.0030476,0.015873,0.013501
0.027429,0.015238,0.018254,0.014969,0.038775,0.0091429,0.010882,0.0060952,0.024286,0.026017,0.013714,0.0048187,0.019215,0.020302,0.095909,0.007619,0.04419,0.011555,0.009455,0.021224,0.0060952,0.027002,0.01554,0.049023,0.058055
0.007619,0,0.033385,0.034328,0.035655,0.0045714,0,0.04314,0.036172,0.051371,0.018254,0.018725,0.014774,0.018412,0.019425,0.02543,0.0015238,0.039619,0.038429,0.032735,0.034698,0.012143,0.034039,0.032682,0.055488
0.0015238,0.0048187,0.044583,0.047238,0.034328,0,0.017965,0.017803,0.0030476,0.01981,0.018286,0.007619,0.025154,0.041072,0.043301,0,0.046307,0.0066421,0.064317,0.045498,0.028467,0.0088853,0.0074651,0.044791,0.028952
0,0.010391,0.0092061,0.02986,0.037403,0,0.0091429,0.013544,0.0084842,0.014131,0.0073869,0.0091429,0.039266,0.028036,0.041002,0,0.01219,0.0065542,0.05342,0.053148,0.0084842,0.014172,0.019485,0.003885,0.027618
0.010667,0,0.019124,0.023803,0.035785,0,0.0078443,0.0088197,0.013415,0.010935,0.014774,0.034022,0.054176,0.020921,0.030228,0,0.0060952,0.0024094,0.024166,0.026106,0.026656,0.064632,0.020216,0.010335,0.011454
0.0015238,0.01219,0.034039,0.025544,0.022395,0.0015238,0.025905,0.024806,0.021004,0.017105,0.013714,0.0015238,0.032682,0.010335,0.023034,0.025905,0.019275,0.020072,0.01978,0.045485,0.020501,0.019485,0.064874,0.016447,0.015689
0.0045714,0.0051675,0.010335,0.0093314,0.011655,0.0045714,0.018756,0.0055988,0.013415,0.011901,0.013924,0.007619,0.0030476,0.010667,0.017037,0.0045714,0.0079909,0.0084842,0.009455,0.0073869,0.013064,0.010935,0.031377,0.01005,0.0041731
0.057995,0.031543,0.017965,0.045816,0.031927,0.030986,0.0088853,0.039998,0.019063,0.01609,0.01978,0.009455,0.010667,0.0070656,0.0095162,0.0030476,0.01981,0.0088197,0.016865,0.0088853,0.0073869,0.014049,0.023656,0.011901,0.02937
0,0.034362,0.0092061,0.042653,0.036012,0.0015238,0.010391,0.036651,0.028771,0.053301,0.019215,0,0.0091429,0.03513,0.036746,0,0.019633,0.021415,0.025154,0.020586,0.024381,0.015799,0.055749,0.016968,0.031543
0.01981,0.015314,0.032912,0.036188,0.01493,0.0091429,0.0028508,0.027828,0.018756,0.12226,0.011901,0,0.017771,0.013714,0.019956,0.0091429,0.028056,0.016234,0.041898,0.032018,0.022857,0.0059017,0.020072,0.0060952,0.033937
0.0015238,0.0091429,0.0083462,0.026106,0.010612,0.0030476,0.0015238,0.0041731,0.010935,0.017206,0.0030476,0.010667,0.0028508,0.0073869,0.016162,0.013328,0.0044426,0.009455,0.012885,0.0061897,0.011301,0.0051675,0.0068147,0.0085524,0.011403
0.0045714,0.014049,0.017705,0.049224,0.025566,0.044387,0,0.0057016,0.013197,0.039487,0.007619,0,0.024853,0.034631,0.019633,0.025566,0.01627,0.026349,0.044972,0.036028,0.039984,0.020072,0.021004,0.04287,0.0444
0.0018663,0.019485,0.017474,0.061775,0.060349,0.025905,0,0.017139,0.018879,0.0095162,0,0.010391,0.039192,0.02698,0.034497,0.010391,0.0018663,0.01493,0.013328,0.026894,0,0.0081349,0.024381,0.014376,0.041967
0.0044426,0.012143,0.018756,0.0097571,0.0073869,0.007619,0,0.0072281,0.0057016,0.0041731,0.0060952,0.01219,0.010391,0.01219,0.0018663,0.0030476,0.0018663,0.011041,0.011901,0.0055988,0.010391,0.0091429,0.011041,0.0030476,0.022679
0.0030476,0,0.032468,0.056934,0.013415,0.010391,0.0015238,0.0073869,0.029841,0.031136,0.0045714,0.0015238,0.034192,0.023656,0.0030476,0.039619,0.0018663,0.022602,0.020921,0.0085524,0.0030476,0.019215,0.0095162,0.019926,0.0060952
0.0070656,0.010935,0.0034073,0.012426,0.0051675,0,0.010335,0.0073869,0.013064,0.014131,0.0073869,0,0.0061897,0.0084842,0.0073869,0.0045714,0.0066421,0.029072,0.013328,0.012885,0.0030476,0.019514,0.0078443,0.014774,0.020216
0.0070656,0.0091429,0.010502,0.031285,0.021087,0.0015238,0.016412,0.0015238,0.048999,0.021224,0.017474,0,0.019063,0.017105,0,0,0.0045714,0.016968,0.009934,0.038095,0.024381,0.010335,0,0.0091429,0.0041731
0.0085524,0.0018663,0.045203,0.013284,0.013714,0,0.0060952,0.0091429,0.032895,0.016234,0,0.011655,0.013757,0.013544,0,0.027301,0.01005,0.01493,0.0030476,0,0.0015238,0.013284,0.0015238,0.023409,0.016762
0.01219,0.0015238,0.0044426,0.0085524,0.0044426,0,0.013714,0,0.009934,0,0,0.0015238,0.0073869,0.012885,0,0.0074651,0.0018663,0.015238,0.0018663,0,0.0015238,0.012143,0.0015238,0.013415,0.0045714
0.0088853,0.0045714,0.0030476,0,0.0030476,0,0,0,0.022395,0.01981,0.0015238,0.0091429,0.025224,0.016341,0,0.010667,0.021333,0.0045714,0.0030476,0.0015238,0,0.0096374,0.007619,0.027109,0
0.01219,0,0.0030476,0.0015238,0.0051675,0,0,0,0.0088853,0,0.0015238,0.0091429,0.019485,0.0061897,0,0.0060952,0.016762,0.0030476,0.0048187,0.0015238,0.0091429,0.024405,0.0015238,0.012749,0
0.0048187,0.0091429,0,0.01219,0.0030476,0,0.0045714,0.0015238,0.008206,0,0.0015238,0.025566,0,0.0073869,0,0.025905,0.010502,0.0059017,0.023034,0,0.0088853,0.025882,0.0060952,0.013064,0.0018663
0.011901,0.0030476,0.0015238,0.0044426,0,0,0.0048187,0,0.0018663,0.0015238,0,0.0015238,0.012612,0.0091429,0,0.0018663,0.010391,0,0.0078443,0,0.0041731,0.032806,0.0018663,0.031192,0
0.015238,0.0055988,0.0015238,0,0,0,0.012658,0,0,0,0,0,0,0.014456,0,0,0.015314,0.0015238,0,0,0.0078443,0.01005,0.0073869,0.0030476,0.0015238
0.017965,0.021197,0.0045714,0,0,0,0.0066421,0.01609,0.019514,0,0,0.016762,0.0015238,0.0044426,0,0.0045714,0.013714,0.0091429,0.0015238,0,0.021496,0.0097571,0.0073869,0.0060952,0
0.013714,0.0045714,0.0055988,0,0.0015238,0,0.0078443,0.0048187,0.0066421,0.0030476,0,0.0018663,0.0045714,0.01627,0,0,0.015238,0.01219,0.016797,0,0.010391,0.0060952,0.0045714,0,0
0.016234,0.029665,0.0030476,0,0.0015238,0,0.029607,0.007619,0.010667,0.0030476,0,0,0.025315,0.010667,0,0.0045714,0.0084842,0.024381,0,0,0.016341,0.01493,0.0015238,0,0
0.007619,0,0.0030476,0,0,0,0.0066421,0,0,0,0,0.0030476,0.0070656,0.0045714,0.0015238,0,0.0060952,0.01493,0,0,0,0.017705,0,0,0
0,0.0015238,0.0048187,0,0,0,0.017771,0.0045714,0.0045714,0,0,0,0.0084842,0,0,0,0.0066421,0,0,0,0.0045714,0.007619,0.0030476,0.0030476,0
0.0015238,0,0.010667,0,0,0.0015238,0.015689,0,0,0,0,0,0.0030476,0,0,0,0.0015238,0.0015238,0,0,0.0015238,0,0.013415,0.032,0
0,0.0066421,0.0091429,0,0,0.007619,0.0060952,0.0045714,0.0015238,0,0,0,0,0,0,0,0.015238,0,0,0,0,0.0045714,0.0015238,0.0051675,0
