0.58516,0.83994,1.2013,1.363,1.4701,1.2755,1.12621,1.3262,1.3595,0.9961,1.2825,1.474,1.3941,1.3462,1.0558,0.63289,0.76393,1.2075,0.9884,1.4702,0.51403,0.94373,1.2715,1.32,1.2587
0.54559,0.78092,1.0175,1.0248,1.1987,0.72879,0.95302,0.98895,1.0736,1.0441,0.72916,1.00071,0.78105,0.96571,0.93133,0.54203,0.73992,1.1218,1.0584,1.3125,0.53077,0.87912,1.0914,0.97533,1.259
0.57196,0.73131,0.95995,0.97738,1.0013,0.49767,0.84067,0.80193,0.88435,0.82989,0.56119,0.9361,0.71449,0.87328,0.93628,0.50989,0.63751,0.95459,0.88268,1.08,0.51447,0.74644,0.91837,0.82954,1.1517
0.50317,0.83112,0.80936,1.0094,0.99569,0.43623,0.87775,0.87694,0.92856,0.73718,0.66005,0.93735,0.80767,0.81892,1.1127,0.44402,0.54867,0.96214,0.96865,1.1093,0.49926,0.6541,0.96769,1.0103,1.157
0.48065,0.79668,0.81568,0.91628,0.76041,0.51916,0.81813,0.8454,0.98949,0.8469,0.5933,0.73278,0.7223,0.79651,1.244,0.44206,0.5083,0.87016,1.0808,0.92159,0.46037,0.67118,1.0534,0.9942,1.0108
0.54924,0.75013,0.82052,0.92628,0.80621,0.5938,0.78711,0.95836,0.99513,0.97151,0.65343,0.65695,0.75282,0.76751,1.2513,0.40953,0.58809,0.8455,1.0901,1.1104,0.52293,0.68338,1.0826,0.89418,1.0494
0.59041,0.71555,0.77011,0.95777,0.95476,0.54178,0.79708,0.75762,1.1031,0.90691,0.63235,0.65095,0.77757,0.83236,1.0681,0.36308,0.5849,0.81889,0.97942,1.085,0.53692,0.73351,0.92605,0.91958,1.1809
0.58228,0.79173,0.73505,0.96817,0.93712,0.45571,0.83243,0.76235,1.0753,0.86051,0.80277,0.78363,0.81601,0.8568,1.1762,0.4067,0.5369,0.83736,0.86359,1.0238,0.53788,0.72577,0.9352,1.0856,1.1804
0.66935,0.8336,0.79994,0.89324,0.91501,0.53968,0.88783,0.8316,0.84666,0.93496,0.96829,0.7857,0.96156,0.98503,1.3117,0.5503,0.56507,0.82015,0.88935,1.0715,0.57235,0.73576,0.94609,0.99157,1.2412
0.7207,1.0005,1.033,1.036,1.021,0.77219,0.87857,1.117,0.937,1.0769,1.245,1.04377,1.4605,1.0988,1.0222,0.69295,0.61743,1.3815,1.3899,1.1965,0.81464,0.93765,1.002,1.3201,0.9137
0.797,1.2926,1.1458,1.265,1.1371,0.8752,1.1004,1.0247,1.071,1.3388,1.171,1.1199,1.3348,1.1866,1.1637,0.84095,0.7001,1.1512,1.2105,1.24611,0.9277,1.1693,1.215,1.2616,1.0636
0.81907,1.0281,1.054,1.1622,0.9649,0.86482,0.7678,0.9737,1.1266,1.1816,1.0935,0.91401,1.1346,1.1495,1.043,0.72189,0.7224,0.9023,0.8884,1.3905,0.76574,1.1489,1.1604,1.1939,1.3514
0.90002,0.9554,1.0899,1.1084,1.1105,0.95427,0.844,0.91155,1.2304,0.8977,0.947,0.83013,0.97306,0.89947,1.341,0.59877,0.75402,1.0468,1.1976,1.1993,0.81178,0.90188,0.89485,1.2546,1.2636
0.98848,0.92561,1.0502,1.2247,1.0945,1.0917,0.74192,0.9318,0.9272,1.0682,1.1838,1.1629,1.2836,1.2669,1.303,0.82797,0.83551,0.9799,1.0223,1.0947,0.83368,1.1586,0.9518,1.039,1.0821
1.0857,0.89516,0.9839,0.9805,0.8583,1.2236,0.88584,0.8676,0.94511,0.9563,0.818,1.0701,1.072,1.184,0.95338,1.2061,0.94933,0.9216,0.92,0.97595,0.95785,1.2357,0.8931,0.9819,1.1478
1.0814,0.881,1.065,1.1203,1.0921,1.1455,0.96654,1.0116,1.1279,0.9883,0.9832,1.0282,1.3756,1.1245,1.012,1.1318,0.97215,1.0208,1.1788,0.9913,1.0311,1.2326,1.0544,0.9581,0.9713
0.91171,0.903,1.3223,0.9872,1.1859,0.9222,0.90902,1.1361,1.2929,1.2145,1.0205,0.81111,1.1518,1.0452,0.97,0.91563,0.94744,1.2341,1.3037,1.303,1.0236,0.9358,1.2462,1.3137,1.1156
0.90837,1.048,1.1943,0.93572,1.0798,1.1739,0.79466,0.9685,1.198,1.1337,0.895,0.9286,1.1954,0.96302,1.271,0.91951,0.97615,1.2055,0.9481,1.2892,1.2033,1.1486,1.2958,0.98,1.0519
1.0715,1.083,1.136,1.0995,0.9457,1.2151,0.79578,1.1764,1.082,1.022,0.9323,1.0591,0.95848,1.19,0.97297,0.68379,0.92747,0.925,0.9681,0.914,1.0586,1.1485,1.2704,0.8907,0.973
0.93001,1.2066,0.98323,1.0642,1.0391,1.0034,0.87427,0.9672,1.2117,0.9655,0.9608,1.233,1.018,0.8881,1.0741,0.78828,1.0057,0.9844,1.0006,1.1412,0.88277,1.1541,1.0734,1.0678,0.9666
0.82825,1.0162,0.9788,0.8822,0.976,0.97513,0.80456,1.024,1.1231,0.977,1.0552,1.1135,1.127,1.03873,1.1491,0.69293,0.81872,1.0267,0.9484,0.9778,0.96959,0.86577,0.9549,1.1574,0.953
0.88695,0.96691,1.2653,0.97887,1.042,0.93155,0.82003,1.2822,1.3003,1.052,1.0918,1.0733,1.08,0.9143,1.2542,0.80675,0.81922,0.941,1.1549,0.939,0.93682,0.88586,1.07,1.05223,1.0611
0.838,0.85511,1.3062,1.0672,0.87753,1.0441,0.87967,1.058,1.1468,1.0424,1.026,1.0672,0.977,0.988,0.9957,1.0849,0.94447,1.056,0.9881,0.973,0.89606,1.0949,0.909,0.981,1.3488
0.811,0.96845,0.91534,1.0217,0.95944,0.92557,0.93242,0.90249,0.97046,1.1704,0.94074,0.82573,0.9421,0.91441,1.2337,0.66149,0.89044,0.9436,0.86793,1.1997,0.79665,0.90015,0.95435,0.97425,1.2237
0.7638,0.87409,1.2158,0.94112,0.956,0.839,0.9499,1.171,1.0744,1.2377,1.068,0.66811,1.088,1.033,1.134,0.75796,0.87983,1.282,1.097,1.0985,0.85626,0.84898,0.8834,1.044,1.1086
0.80419,0.84335,1.2168,0.9078,1.071,0.82018,1.0043,1.0894,1.036,1.0689,1.0576,0.75244,0.9718,0.879,1.0535,0.82691,0.81639,1.1922,0.98,0.962,0.88026,0.93519,0.86,0.9578,1.125
0.74699,0.94959,0.87218,1.0434,0.90775,1.002,0.84316,0.88169,1.0183,0.89566,0.93741,0.8912,0.9847,0.81884,1.1001,0.53447,0.83664,0.998,0.98222,1.1198,0.84328,0.80258,0.91729,1.0977,1.0463
0.81615,0.86204,0.89884,1.0182,0.83398,0.77114,0.77359,0.99233,1.0928,0.96213,0.82502,0.8324,0.98532,1.0454,0.93156,0.59437,0.8492,0.9144,1.1841,1.087,0.88606,0.85422,0.92295,0.9754,1.3131
0.83795,0.83494,0.975,0.9523,0.877,0.74507,0.91201,0.8159,0.96747,0.8518,0.8224,0.9062,1.0695,0.9213,0.8547,0.74645,0.83898,0.86629,1.022,0.9747,0.92432,0.94954,0.9225,1.1046,0.9368
0.78945,0.8386,1.07,0.96708,0.7997,0.6119,0.84157,0.9185,0.8966,1.191,0.93016,1.0397,0.9406,0.869,0.78241,0.77622,0.70266,0.8129,0.9757,0.8927,0.87283,0.74819,0.8707,0.89922,0.882
0.75873,0.86026,0.997,0.8715,0.8,0.52084,0.73565,0.813,0.7915,1.021,0.8822,0.91919,0.9287,0.81,0.73248,0.70165,0.56191,0.86196,0.9383,0.7107,0.77655,0.61872,0.824,0.84796,0.7742
0.68094,0.8093,0.85,0.7353,0.785,0.49441,0.6168,0.73905,0.7387,1.0019,0.77475,0.6551,0.82616,0.7569,0.711,0.62293,0.5755,0.72166,1.075,0.7457,0.68914,0.58249,0.831,0.839,0.8032
0.76024,0.6731,0.8389,0.66142,1.035,0.31061,0.14729,0.4153,0.17034,1.051,0.52,0.26,0.90179,1.0161,1.1653,5.30E-01,0.5079,0.24533,0.14083,0.8056,5.22E-01,0.62246,0.085607,0.030596,1.2198
0.654,0.67873,0.75,0.50677,0.56586,0.51444,0.034273,0.652,0.13907,0.69051,0.468931,0.3088,0.39514,0.39604,0.63499,0.4506,0.465,0.29627,0.24251,0.63575,0.40754,0.4186,0.21331,0.10137,0.74844
0.73,0.595,0.69414,1.0907,0.74107,0.35213,0.1358,0.58122,0.42574,0.89655,0.33,0.17813,0.70959,0.78594,0.72664,0.3726,0.44756,0.72132,0.66102,0.79834,0.3346,0.33354,0.63967,0.33203,0.96503
