10.693,10.434,14.316,23.12,18.644,14.072,9.9962,15.124,18.754,22.427,13.829,11.531,17.6,26.179,21.238,11.897,11.577,15.95,23.215,17.531,11.821,12.617,17.981,17.39,21.128,10.08,12.019,12.811,21.535,17.68,11.265,11.109,14.937,19.074,20.297,14.876,11.92,17.878,26.133,19.101,11.28,10.655,16.876,21.611,19.265,10.903,12.202,16.808,17.425,24.042
9.0895,11.25,10.598,14.183,11.078,10.107,9.421,11.238,15.752,12.575,12.095,9.6457,12.815,18.004,7.8019,8.5867,9.2038,12.038,14.926,8.9448,10.236,10.24,13.421,12.971,10.362,9.2571,10.4,9.4743,13.238,11.162,9.3333,9.1962,13.006,14.796,9.8133,12.107,9.4514,13.615,19.653,9.3943,8.739,8.6857,11.65,15.992,9.3295,9.7448,9.8667,12.251,13.817,12.64
5.9467,7.1086,4.8571,5.3752,4.4076,6.179,4.9981,5.1733,7.28,4.2857,5.92,4.4114,4.2705,6.5219,2.3886,6.221,5.4781,6.6933,8.9105,3.5733,6.5105,7.0629,6.7695,8.0686,4.0305,5.84,6.4229,4.9333,5.7752,4.4457,5.5733,4.4076,6.2057,8.2933,3.1695,4.9867,4.8686,4.6514,7.04,2.6248,5.5848,5.4438,6.9943,8.0495,3.9124,6.3619,6.739,7.0248,7.7333,5.7867
8.5905,8.8571,6.4267,5.459,4.8571,9.7943,8.2552,8.0876,12.77,6.1562,10.682,7.5429,7.0857,10.949,3.5543,10.072,9.6229,10.027,12.008,3.3981,9.6952,10.701,9.2533,12.796,4.2781,8.3467,8.5333,6.8267,5.5314,4.3314,8.8495,7.8514,7.9162,11.901,3.2952,9.9657,6.7924,6.5448,11.444,3.7981,9.0971,7.9543,8.5752,11.493,4.8343,10.118,10.682,9.9162,13.109,5.5505
5.4514,6.0381,2.6514,2.0495,1.981,4.4343,4.4533,3.4019,6.5143,1.9962,4.701,3.4057,3.021,4.0457,0.85714,6.0114,5.04,3.619,4.7467,1.1467,6.3886,6.2743,4.099,5.9886,1.3943,5.7638,5.2762,3.139,2.061,1.4971,4.1105,4.2933,3.981,6.2438,0.65905,4.8876,3.741,2.9448,4.5333,0.76571,5.7486,5.0095,3.7143,4.24,1.7562,6.9981,6.4876,4.061,6.5867,2.1333
7.9581,8.3429,3.3676,2.2095,1.6952,7.6305,7.4095,4.9981,10.213,2.4229,8.24,6.3086,5.139,7.8324,0.7581,8.3048,6.7619,5.2076,5.7981,0.90286,8.5143,8.7086,4.9257,8.4076,1.7981,10.053,7.8667,3.3562,2.0686,1.1733,8.5829,6.8229,5.8019,10.968,0.75429,8.5905,6.5829,5.9467,8.6362,0.84952,8.3924,6.6819,5.8324,5.5657,1.8552,9.4057,8.88,5.8171,9.4095,2.1867
7.6876,6.8876,2.1905,1.84,1.3371,8.179,6.3429,4.4686,8.7505,1.3829,7.2419,5.6724,4.5105,5.9962,1.2762,9.2724,6.4419,4.6705,5.0095,0.81143,8.8114,8.3886,3.5124,9.4171,1.2686,7.9543,7.0438,1.92,1.0629,0.51429,7.8705,6.5486,4.9981,9.7562,0.82667,8.259,6.2895,5.2305,5.9695,1.1771,8.061,6.9371,4.3238,4.6857,0.94476,9.0971,8.1524,4.5143,9.92,1.3943
4.8343,4.1905,1.0019,0.76952,0.46857,4.4838,2.9676,1.7295,4.7352,0.49524,3.7295,2.419,1.9543,2.2705,0.19048,5.3257,3.6495,2.2629,1.901,0.22095,5.2533,4.7048,1.7105,4.4724,0.42286,4.4838,3.5238,1.1238,0.44952,0.29333,3.8819,3.6419,2.2971,3.8971,0.25143,3.5238,2.3086,2.2248,2.1333,0.24381,5.3143,3.8057,1.8552,2.0076,0.30476,5.3181,4.7467,1.8781,5.3562,0.36571
6.499,5.6457,1.7638,0.58667,0.20571,6.1257,4.9676,3.0248,8.56,0.46476,5.4362,4.3467,3.6495,3.9352,0.22095,8.141,5.9848,2.9105,2.5333,0.26667,7.1657,5.7029,2.6743,6.5371,0.60952,5.5771,4.32,1.2762,0.45333,0.43429,7.5162,4.7619,4.0419,7.4171,0.11429,6.781,3.3905,3.539,3.7029,0.20571,5.9429,4.8876,2.6705,2.6019,0.54095,8.0114,5.6876,2.5752,8.3276,0.6819
3.779,3.1048,0.54476,0.16381,0.19429,3.7067,2.4343,1.6076,3.9543,0.2781,2.8495,2.1105,1.3181,1.581,0.019048,4.899,3.0438,1.3752,1.101,0.13333,5.2495,3.2952,1.0514,3.4476,0.22857,4.1752,2.7048,0.59429,0.28952,0.21714,3.8362,2.8076,1.9048,3.981,0.049524,3.7105,1.9581,1.7638,1.3714,0.041905,4.6133,2.8076,1.4286,0.95238,0.15238,4.9333,3.7067,1.139,4.2895,0.1981
4.461,2.9981,0.98286,0.36952,0.2819,5.9771,4.4305,2.8038,7.3295,0.53714,5.2495,3.3905,2.4381,2.8686,0.67048,6.4648,4.1143,1.3295,1.5505,0.12571,7.459,4.4648,1.1886,5.7219,0.24381,5.4057,2.8686,0.57143,0.30095,0.21333,5.7524,4.4305,2.6362,6.8076,0.19048,6.099,3.5657,3.3257,2.5029,0.73524,6.0952,3.7333,1.6648,1.3905,0.2781,6.9371,4.8838,1.7829,7.5924,0.17905
4.4305,2.6895,1.021,0.23619,0.17905,4.8152,4.2895,1.8171,6.6133,0.087619,4.8114,2.9295,2.3962,1.7371,0.12952,5.4857,3.0781,1.3067,1.2686,0.1181,6.0724,3.5048,1.0895,5.2229,0.18286,4.4305,2.7505,0.47619,0.20571,0.30476,5.5924,3.8971,2.4724,5.7829,0.10667,5.4552,3.4362,2.6552,1.7867,0.087619,4.7848,3.4667,0.81524,1.0438,0.22857,6.1905,3.5962,1.2229,6.0686,0.12952
3.0019,1.76,0.53333,0.13333,0.060952,2.7276,2.2324,0.97143,2.8571,0.11048,2.8,1.901,0.81905,0.72762,0.019048,4.0229,1.5352,0.6819,0.43429,0.011429,4.0724,2.1181,0.64381,2.6552,0.015238,2.3238,1.4819,0.42286,0.08381,0.11429,2.8724,2.2095,1.4019,2.7733,0.011429,2.5752,1.8171,0.93333,0.68571,0.057143,3.1162,2.2781,0.67429,0.33143,0.18286,4.1638,2.4419,0.71619,3.8057,0.08
4.3124,2.339,0.43429,0.13714,0.022857,4.701,4.3543,1.3143,5.9733,0.22476,4.5524,2.3733,1.2343,1.1619,0.33905,5.8819,2.3695,1.1238,0.42286,0.091429,6.1714,3.5162,0.96381,4.3124,0.10286,3.7067,2.1143,0.39238,0.12952,0.015238,5.6114,4.16,2.0495,5.4629,0.3619,4.8762,3.2762,1.981,1.6152,0.31619,4.0648,3.181,1.1352,0.32381,0.08,5.6114,3.8133,1.12,6.5143,0.034286
2.5562,1.2914,0.3619,0.041905,0.007619,3.1048,1.92,0.61714,2.4,0.064762,1.9238,1.1543,0.55238,0.50667,0.0038095,2.96,1.5276,0.5219,0.24,0.049524,3.8286,2.2324,0.47238,2.2667,0.08381,2.5905,1.2876,0.2019,0.1219,0.0038095,2.4114,1.9543,0.50286,2.0762,0.041905,1.92,1.6762,0.69714,0.39238,0.057143,2.7543,1.5619,0.48,0.23238,0.022857,3.8895,1.6914,0.29333,2.4762,0.087619
3.0248,2.2095,0.46476,0.10286,0.0038095,3.9048,2.7924,1.0629,3.6914,0.068571,4.64,2.2095,1.0971,0.73143,0.015238,4.5867,2.3048,0.81905,0.25905,0.068571,4.2857,2.8686,0.58286,3.4171,0.072381,4.1829,1.8971,0.2019,0.045714,0.068571,5.0552,4.1029,0.97524,3.3524,0.0038095,5.1733,2.9371,1.7029,0.65905,0.045714,4.019,2.9981,0.63238,0.40381,0.022857,4.8076,2.7771,0.77714,4.3276,0.08
3.6076,2.1219,0.51429,0.049524,0,4.6514,3.4362,0.92952,3.2914,0.12952,3.1048,2.2057,1.1619,0.75048,0.21333,4.6057,1.8057,0.61714,0.14476,0.019048,5.36,2.3771,0.33143,3.3676,0.072381,3.5238,1.1733,0.2019,0.026667,0.0038095,4.2933,2.9752,1.2305,3.7752,0.060952,4.4267,2.3771,1.4133,0.75048,0.36571,3.5771,2.4762,0.32,0.14095,0.011429,4.4457,3.3562,0.48,4.0419,0.060952
2.3771,0.87238,0.14476,0.011429,0.015238,2.3086,1.7943,0.48762,1.7676,0.034286,1.2267,0.96762,0.43429,0.14857,0,2.5181,1.379,0.20571,0.064762,0.015238,3.2267,1.68,0.21714,1.84,0.030476,2.0343,0.82667,0.16762,0.0038095,0,2.0076,1.5695,0.4419,1.6381,0.026667,2.0267,1.2457,0.49905,0.2781,0,2.6438,1.5543,0.24762,0.11048,0.019048,2.6781,1.7219,0.27048,2.4,0.038095
3.0552,1.4895,0.23619,0.057143,0,4.5562,3.12,0.62857,3.2952,0.011429,2.6286,1.8514,0.71619,0.2819,0,3.0057,1.5886,0.1219,0.24,0,3.6876,2.3048,0.20571,2.5029,0.026667,2.6171,1.2114,0.2019,0.0038095,0.019048,2.9448,2.8343,0.82286,2.8381,0.041905,3.9238,2.1257,1.4438,0.33143,0,3.9467,1.8857,0.22857,0.026667,0.041905,3.8019,2.48,0.51429,4.5181,0.034286
1.8057,0.8381,0.14476,0.0038095,0,2.3352,1.6038,0.32762,1.4133,0.007619,1.5352,0.86095,0.42667,0.14857,0,2.6933,1.3714,0.072381,0.019048,0,2.48,1.5352,0.087619,1.5162,0.030476,1.9733,0.71619,0.12952,0.007619,0,2.3086,1.4743,0.29333,1.7257,0,2.0762,0.89143,0.49143,0.08381,0,2.32,1.2952,0.18286,0.034286,0.019048,2.3467,1.4057,0.17143,1.8476,0
