11.451,9.8971,16.343,27.2,27.592,11.379,8.9219,14.354,16.891,30.956,13.044,10.75,17.158,23.554,32.617,10.583,8.3352,15.524,22.918,26.461,9.5886,8.2171,15.28,16.88,28.77,11.364,11.642,15.497,27.764,26.423,11.931,8.941,14.164,18.11,29.585,12.64,10.804,17.303,25.25,34.396,9.939,8.2286,15.585,20.651,26.122,10.027,9.2914,15.573,16.411,29.436,11.147,10.335,17.044,27.227,26.964,10.229,8.5333,15.002,16.564,27.432,12.869,11.676,16.19,26.408,34.423,9.3562,7.8248,15.257,23.253,27.131,8.8038,9.3448,15.867,17.425,27.893,10.145,10.08,16.59,28.701,26.164,11.33,8.8305,14.648,17.55,27.992,13.665,12.183,17.051,24.808,32.526,11.128,7.9657,14.442,20.61,27.65,10.244,9.1581,14.914,17.642,30.507
10.198,10.343,16.05,25.749,25.848,11.703,9.2343,15.139,17.147,30.918,13.23,10.488,17.063,23.901,31.215,10.251,9.7676,16.076,22.453,29.992,9.779,10.343,16.933,18.922,30.884,8.6095,10.198,14.594,28.168,25.509,10.72,10.202,14.891,17.387,28.366,12.903,10.29,17.905,24.697,32.309,9.5086,9.8362,16.952,21.573,29.192,11.314,10.392,15.051,16.069,30.884,9.7371,9.4286,15.76,26.469,26.015,11.101,9.1962,14.263,17.15,30.293,13.73,9.3943,16.693,25.025,33.124,11.455,8.8533,15.703,23.695,30.038,10.69,10.743,16.164,18.122,30.324,10.811,10.48,17.246,26.754,25.154,11.394,9.8286,15.928,17.368,30.834,14.339,12.297,17.112,21.802,32.949,10.8,8.5752,17.04,21.794,29.916,9.8705,10.381,16.93,18.141,31.558
11.596,10.545,15.093,28.061,27.284,10.514,9.7371,15.493,16.267,32.522,11.699,10.56,17.733,23.996,35.543,9.5886,9.3257,13.92,20.27,25.421,9.0438,11.093,14.766,17.002,29.2,9.1505,9.6914,14.724,27.013,26.739,9.6457,9.2229,14.133,17.524,32.213,13.345,11.672,17.128,24.53,36.046,8.8343,9.1924,13.619,17.771,27.989,9.9352,9.699,14.107,16.198,27.882,10.514,10.088,17.939,27.124,25.28,9.5695,8.8495,15.303,15.874,31.417,12,10.255,15.383,25.421,33.909,11.185,8.5105,14.518,21.01,27.505,10.32,10.255,15.105,15.6,27.627,13.15,10.907,17.253,26.541,25.92,11.204,9.6952,14.069,16.933,30.956,12.381,10.888,14.43,23.154,36.358,10.434,8.9829,14.16,19.52,26.004,9.9048,8.9562,15.295,16.244,28.56
6.8267,6.6286,8.6514,15.608,16.522,5.9962,5.0819,7.9048,8.2933,17.063,6.4114,5.6533,7.3219,9.661,18.731,7.0933,5.2648,9.04,11.813,17.779,6.8114,7.1467,9.0476,10.335,18.328,6.579,6.4876,8.2819,14.328,15.429,5.981,5.1314,7.7371,8.4686,16.853,6.6324,5.1848,8.3886,10.225,17.604,6.7962,5.4248,8.461,10.834,18.648,6.7924,6.48,9.6229,9.5048,19.196,6.5295,7.4286,8.8876,14.941,15.657,5.8438,4.48,7.5429,8.5143,17.025,6.4457,5.8476,7.1086,10.438,18.099,6.16,5.7067,8.6171,11.326,18.933,6.7848,6.9371,9.459,9.7371,18.312,7.0514,6.6781,9.581,14.998,14.507,5.4248,5.1314,7.3105,8.2362,17.04,7.7181,5.9619,7.1771,9.7829,18.914,7.1238,5.92,9.28,12.354,17.905,6.621,6.7086,9.1695,10.541,19.33
9.2838,10.8,15.76,25.501,29.55,11.905,9.6114,13.76,16.773,33.87,13.101,9.5962,15.417,22.819,39.097,11.356,10.423,15.585,21.985,32.335,10.815,11.954,17.139,16.766,36.907,10.236,10.629,14.389,25.451,27.497,10.415,9.6419,12.895,16.956,34.663,12.728,10.51,14.968,22.518,37.288,9.8438,9.581,15.276,22.335,33.417,10.004,11.79,16.29,16.293,37.349,10.259,10.05,15.653,23.143,27.048,10.004,8.419,13.893,16.777,34.796,13.181,11.486,15.246,22.979,36.248,11.017,9.901,14.747,21.116,34.263,11.28,10.655,15.882,17.543,37.718,10.457,10.065,15.326,25.379,29.672,10,9.2114,13.909,16.583,35.981,14.766,11.425,14.952,21.874,37.935,10.762,9.9505,14.926,23.006,36.24,11.07,11.352,17.314,17.665,37.394
9.1124,10.476,14.381,27.832,31.265,10.941,9.4743,13.215,17.07,34.442,13.379,10.297,16.358,23.082,37.352,10.838,8.3543,14.575,19.154,30.785,8.4686,10.278,14.83,16.362,33.261,9.6724,11.691,14.099,27.181,27.15,10.568,9.3676,13.676,16.491,33.973,13.01,9.8438,16.575,23.444,36.297,8.9829,9.44,14.922,21.181,30.739,10.004,11.044,16.705,16.13,34.766,10.629,10.434,15.417,26.785,29.714,10.198,8.1257,13.699,16.888,33.992,13.101,10.343,14.709,24.37,35.634,10.411,9.3181,13.288,19.764,30.19,9.9848,11.07,14.895,15.356,33.737,9.8895,11.261,15.28,27.867,29.787,10.438,8.6819,13.665,17.112,35.733,13.105,10.701,16.88,24.678,33.943,11.307,9.6,13.505,20.663,31.615,9.3219,10.735,14.91,15.604,33.429
16.282,16.274,21.973,38.994,40.693,18.13,13.364,21.813,25.848,54.457,19.173,16.305,23.928,37.68,52.24,12.571,14.362,21.33,33.653,44.644,15.002,16.594,21.535,24.956,51.109,13.893,15.09,22.853,41.402,39.669,16.705,15.063,20.56,25.215,50.476,19.813,15.886,26.556,40.579,54.248,15.303,14.579,22.32,34.103,45.543,14.697,16.019,22.632,23.288,52.789,16.091,15.733,22.385,36.644,39.829,16.606,12.251,21.802,25.242,50.99,18.472,16.77,23.28,39.307,55.455,13.897,13.874,22.857,34.099,43.752,15.013,15.714,23.002,26.164,49.928,16.659,14.434,22.872,38.61,39.09,17.554,12.446,21.65,24.636,49.611,19.33,17.105,23.752,40.225,53.021,15.39,14.24,21.059,31.013,43.048,16.678,17.44,23.177,23.836,49.39
6.1638,7.0476,8.2895,12.88,13.105,6.0648,4.8229,6.781,8.1943,11.886,6.2095,5.1124,7.4895,9.3295,10.579,6.3352,5.7638,8.6857,11.177,12.476,6.9676,6.48,8.4305,9.0057,14.171,6.461,7.3829,8.9333,13.947,13.139,6.0229,5.2076,6.8952,7.8171,11.81,6.2895,5.3905,7.12,10.488,10.598,6.781,6.0381,8.7657,11.97,11.874,6.7695,6.9219,9.5924,9.0781,13.909,6.6667,7.459,8.7962,12.808,12.88,5.6838,4.4381,7.7067,8.2895,12.366,6.4114,5.0933,6.9981,9.1695,9.7257,6.4457,5.8933,8.3619,11.657,13.436,7.2419,6.7352,8.4876,9.5276,14.217,6.4838,6.6743,8.8952,13.703,12.914,6.08,5.0362,7.4781,8.461,11.284,6.5219,5.939,7.7867,9.939,10.571,6.061,6.2781,7.8743,11.326,12.621,5.9429,7.1314,8.48,9.44,14.731
10.743,11.783,14.69,22.655,17.585,13.539,10.366,15.23,17.234,24.396,14.434,12.731,18.282,26.03,21.253,12.309,12.316,14.914,21.543,17.41,12.659,11.429,17.356,18.518,22.606,10.29,11.173,13.84,23.992,17.611,12.53,11.227,16.876,18.442,22.152,16.221,12.008,17.105,27.714,23.23,12.088,11.082,15.627,23.608,17.192,12.095,13.07,17.44,18.739,21.326,10.415,11.958,15.741,20.998,20.309,13.307,11.059,14.922,19.741,24.21,14.05,10.423,14.77,23.973,20.286,10.004,11.829,15.672,22.05,19.318,12.83,12.731,16.96,21.246,20.636,11.341,12.118,14.411,22.469,18.891,12.785,10.69,16.038,19.863,22.838,14.853,11.623,17.135,25.029,20.408,11.425,12.141,15.143,22.834,17.688,11.192,12.347,17.756,18.686,21.192
9.6457,9.5924,9.901,13.63,9.9086,10.015,9.2267,12.476,14.408,15.063,11.265,9.8324,12.202,18.952,9.2533,9.4857,8.5638,10.823,15.223,7.5581,9.9657,9.5467,13.394,14.232,11.227,9.6571,10.282,10.114,16.583,9.4514,9.2419,8.2857,12.187,13.962,14.072,11.303,9.9352,11.931,18.979,9.459,9.0819,8.5867,10.899,16.648,8.3657,9.2533,9.9429,12.457,14.602,10.282,10.149,12.103,10.545,12.846,10.884,9.9886,8.3276,11.84,16.023,13.943,10.404,9.4362,11.615,17.844,9.8667,8.5067,9.9695,12.114,15.783,7.7981,9.2381,9.219,11.539,14.655,10.903,11.15,11.25,10.846,15.657,10.91,10.034,8.5524,12.305,13.406,14.198,11.867,8.6286,12.13,19.032,10.987,9.7219,9.3676,13.379,15.996,7.5505,9.4324,10.362,12.347,13.76,11.345
7.181,5.9467,5.3524,5.7676,4.08,6.1829,4.7162,5.9886,7.0895,5.2571,5.181,4.6667,4.5257,6.4343,3.0362,6.5371,6.1905,5.6876,9.0629,3.0514,6.8114,6.5029,6.9676,7.8857,4.4267,6.2057,6.6895,5.3181,6.6629,3.5086,5.2495,5.36,6.3086,6.9676,5.5238,5.7714,4.7619,4.7276,6.541,2.9181,6.6095,5.2381,6,9.1886,4.0724,6.2362,6.3467,6.9829,8.4838,4.1181,6.781,6.7543,5.3143,5.5733,4.4495,4.7619,4.7924,5.341,6.9181,5.8171,4.8838,4.6171,4.4686,6.2019,3.1429,6.141,5.2914,6.8305,9.2038,3.4629,6.7771,6.5295,7.3943,8.6743,4.3886,6.4038,6.5295,5.1429,6.4762,4.1676,5.6533,4.9562,6.0838,6.8076,4.8419,5.2076,4.4305,4.5943,6.2705,3.8019,6.781,5.741,7.2,8.1752,3.341,6.1486,5.9543,7.2686,8.2933,4.8914
8.5905,9.1276,6.7314,6.9562,4.3619,8.4114,8.7848,8.5638,13.04,6.5105,10.674,7.3562,6.6857,10.8,3.8819,10.183,8.64,8.4305,12.423,3.1619,10.792,9.9962,9.0171,12.385,4.0914,9.4057,10.171,6.5105,7.6305,3.12,9.219,9.3676,8.0686,12.526,7.0552,9.2914,8.4267,6.979,12.259,3.7867,9.6038,9.6533,7.6381,12.194,4.1752,10.728,10.526,9.779,12.937,4.7733,9.3067,8.5448,6.8419,6.0762,4.3352,9.0095,8.1943,7.9352,13.44,6.5371,8.8838,6.8114,7.0552,9.9314,3.6114,8.8952,8.1295,9.1429,11.611,3.699,9.859,9.8743,10.659,12.968,5.1695,9.2038,10.156,6.1752,7.7333,4.0648,8.9676,8.4914,8.8724,12.023,5.5124,8.9143,8.1257,7.2229,12.568,4.8,10.011,8.5257,9.2076,12.48,3.8248,9.8019,12.149,8.819,13.368,5.4362
5.4552,5.1352,3.2114,2.4457,1.7524,4.2019,4.2248,3.8933,5.3143,1.5048,4.6286,3.8248,2.9638,4.6019,0.63238,6.0229,4.4648,3.4667,5.2495,0.80762,5.8857,6.6514,3.8895,5.7143,1.4095,6.2629,5.4857,2.461,3.1429,1.1581,4.3695,4.3581,3.6381,5.8743,1.981,4.8533,3.1505,2.9295,4.6781,0.7619,5.9086,5.3638,3.4514,5.5543,1.6495,6.419,5.9924,4.1486,6.0648,1.68,6.0076,5.181,4.0152,2.3733,1.8667,5.0057,4.0648,3.8933,5.0095,1.9352,4.221,3.5467,2.8343,4.0648,0.60571,5.699,5.0629,4.5371,5.2076,1.2305,5.8743,6.2133,3.9848,6.7619,1.6114,5.1162,6.2667,2.8114,3.1733,1.4514,4.499,4.5333,3.8819,5.6076,1.4362,4.7352,3.7257,2.3695,4.1371,1.2838,6.1143,4.8419,4.659,4.8419,1.3295,6.1524,6.2476,3.7371,5.8324,1.7219
8.3048,8.2667,3.8019,2.6705,1.3524,7.5543,6.8152,6.061,11.006,2.4571,8.8648,6.6171,5.7448,8.7467,0.94857,8.5295,7.059,4.3619,7.8133,0.92571,8.9105,9.5924,5.8667,9.2038,1.5124,8.5371,7.6724,3.4781,3.7867,0.82667,7.741,6.4267,5.3448,9.7333,1.9429,8.3924,5.9086,4.8343,8.541,0.89905,7.901,7.1429,4.0076,7.4857,1.7981,8.8914,8.9371,5.3448,9.6305,1.619,7.6381,7.5733,3.741,2.7771,1.9505,7.0248,5.6838,5.9314,9.6724,2.5067,8.7886,6.2514,5.2229,6.7352,0.65143,7.6419,7.6495,5.0667,6.4229,1.3105,8.7657,7.8095,5.3295,10.213,2.0686,8.259,8.6933,3.6038,2.9867,1.3714,6.819,8,6.3962,10.156,1.9886,8.1867,6.5105,5.379,7.8552,1.421,8.179,7.8476,6.2743,6.221,2.019,8.6324,9.4171,5.3181,9.6648,1.779
7.4933,6.2552,2.6019,1.6229,0.66667,7.6114,6.6133,5.5238,9.3181,1.2038,7.4248,4.8229,4.64,6.6057,1.3448,8.0267,6.6705,2.7619,5.1162,0.65524,9.2533,8.9943,3.9695,9.36,0.83429,7.1581,6.4457,2.6324,1.5467,0.6781,8.9143,6.9029,5.2952,8.9257,0.90667,7.4171,5.3752,3.68,6.0419,1.0057,8.1143,6.8952,3.5505,5.3981,0.95619,8.7238,8.5905,4.6933,8.3733,1.0895,6.8419,6.4229,2.8419,1.1238,0.77714,8.3581,6.7771,4.9219,9.421,1.2724,7.0019,4.8152,4.1257,5.3638,0.92952,7.6152,6.32,3.7524,4.2629,0.78476,8.6933,8.2819,3.9581,9.3981,1.04,6.8571,8.5752,2.2781,1.9162,0.65905,8.6324,6.179,4.9371,10.03,0.85333,7.8667,5.021,3.9695,5.2457,1.7333,7.7714,6.1676,4.8381,5.3105,1.1924,8.3314,7.6305,4.2248,9.2229,1.4667
4.7619,4.1486,1.7257,0.72381,0.28952,3.6648,3.3714,2.3238,4.8305,0.41524,3.6686,2.4838,1.8324,2.1943,0.33905,4.56,3.7562,1.2038,2.3924,0.21333,6.0343,4.6781,1.8857,4.9638,0.30095,4.579,3.9543,1.1124,0.65524,0.23619,3.7333,3.9733,2.3924,4.2971,0.43048,3.2838,2.7543,1.661,2.4343,0.22857,4.8152,3.8743,1.8667,2.2171,0.36952,4.8457,4.5257,2.1105,4.16,0.32762,4.5981,3.3295,1.5467,0.70095,0.42667,3.4857,3.0362,2.3467,4.419,0.56762,2.701,2.4838,1.421,1.7981,0.25524,5.0743,4.0762,1.8705,1.8933,0.25524,5.341,4.621,2.1257,5.0895,0.50667,4.4724,4.2095,1.1238,0.61333,0.32,3.8171,2.7429,2.7429,4.0571,0.34286,3.7371,2.1295,1.6419,1.7981,0.62095,4.8419,3.7905,1.9886,2.2552,0.54476,5.261,4.5333,2.1752,4.8571,0.62857
6.4076,5.4857,1.859,0.70095,0.18667,5.6152,4.0762,3.6305,8.1867,0.46095,7.0438,4.5867,3.1048,5.1619,0.25524,6.8076,5.1276,1.6914,2.8686,0.19429,7.8705,7.0895,2.5867,8.0876,0.58667,6.6476,4.7771,1.699,0.84571,0.2019,5.6571,5.2381,3.0857,7.741,0.41524,6.3581,4.4267,3.5467,4.4533,0.31238,7.4095,5.3867,1.6571,2.2133,0.52952,5.7524,5.1162,2.659,7.7219,0.43048,5.939,4.2933,1.8514,0.9181,0.22476,6.1295,4.7162,3.3714,5.9924,0.66667,5.5581,4.2019,2.4952,3.9924,0.17143,7.5162,5.021,2.3162,2.2095,0.27048,7.6838,5.5314,3.0324,7.741,0.62857,6.1905,5.9352,1.139,0.85333,0.1219,6.6057,4.2057,4.9257,7.5467,0.54857,6.6514,4.0533,2.5295,3.92,0.38095,6.739,5.7067,2.3352,2.2438,0.4,7.1238,5.76,2.819,7.8057,0.64762
4.4419,2.6057,0.86476,0.43429,0.11429,3.5771,2.4305,1.9848,3.299,0.18286,3.5657,2.3619,1.3143,1.9238,0.08381,4.2667,3.741,0.91048,1.1429,0.072381,5.0324,3.3105,1.181,3.6838,0.20952,3.7181,2.7581,0.79238,0.24381,0.10286,3.6495,3.1048,1.6648,3.7105,0.13333,3.0324,2.2248,1.2533,1.8438,0.14476,5.0629,2.7162,1.139,1.1162,0.1219,4.579,3.0933,1.3714,3.9238,0.13714,3.9352,2.9981,0.75429,0.23238,0.19048,3.3448,2.7581,1.4895,3.2952,0.17524,3.2229,1.8895,0.88381,1.3562,0.091429,3.7486,2.8724,1.4171,0.99048,0.07619,4.6248,3.1467,1.5238,4.2933,0.26286,4.3695,3.0171,0.72,0.16381,0.095238,3.9962,2.5752,2.1562,3.3371,0.1219,3.6076,2.1181,1.1771,1.1924,0.14857,4.72,2.8952,1.2648,1.2495,0.29714,4.3162,3.2914,1.7752,4.1219,0.17143
5.4476,3.4933,1.1314,0.37714,0.1181,5.7638,4.6933,2.8267,5.7219,0.57905,6.4648,3.92,2.2324,3.1352,0.60571,5.5886,4.5486,1.0971,1.6686,0.068571,6.6895,5.8057,1.7867,5.9924,0.32762,4.7505,3.9962,1.0514,0.18286,0.14857,6.4267,4.9905,2.8571,6.8114,0.33143,5.7486,4.1638,2.5867,3.2533,0.53333,6.24,3.6571,1.3219,1.6076,0.34286,6.7962,4.5029,1.7905,6.8686,0.17905,5.1505,3.2495,1.2114,0.2819,0.28571,5.6267,4.6248,2.2171,6.3352,0.41524,5.5543,3.6305,2.2248,2.621,0.67048,6.5448,3.4819,1.7257,1.2457,0.30857,6.6324,5.0743,2.2057,6.4457,0.23238,5.3371,3.5543,0.44952,0.49905,0.21333,6.8305,4.3352,2.941,6.1448,0.48762,5.52,3.2686,2.2476,2.9371,0.62095,6.1371,3.2914,1.7105,1.2495,0.27048,7.4362,4.1219,2.1562,6.6248,0.26286
4.4038,3.0895,0.52952,0.41143,0.14476,4.7124,3.661,2.1067,5.101,0.23619,5.4857,3.3524,2.4114,2.4457,0.087619,5.5352,3.4019,0.70476,1.3486,0.034286,5.4362,4.579,1.9962,5.181,0.33905,4.4838,2.7505,0.67048,0.16,0.068571,5.2762,3.9962,2.701,5.8362,0.34286,6.3886,3.2648,1.8552,1.8286,0.064762,5.459,3.0971,0.87238,1.1429,0.1181,5.5505,3.7333,1.181,4.6171,0.17524,4.0724,3.0667,1.0324,0.21333,0.12571,5.1848,3.539,1.9467,5.8324,0.019048,4.2857,2.7124,2.2248,2.2971,0.060952,5.981,3.0095,1.0857,0.93714,0.24381,5.6571,3.3829,1.4248,5.92,0.18667,4.6971,2.8267,0.57524,0.16,0.13714,5.6876,5.341,2.6171,5.5429,0.17524,5.44,3.2114,1.5086,1.6381,0.13333,5.0171,3.1429,0.91429,1.2533,0.14095,6.061,3.5733,1.5162,6.621,0.20952
2.8952,1.9048,0.26667,0.16,0.068571,2.8,2.0648,1.3143,2.32,0.12571,2.7657,1.7181,1.021,0.82286,0.057143,3.4667,1.92,0.6819,0.70857,0.041905,3.4552,2.3848,0.89524,2.7162,0.12571,3.0781,1.4552,0.38095,0.034286,0,2.9752,2.4571,1.2457,2.8762,0.12571,2.7886,1.6648,0.55619,0.87619,0.10667,3.459,2.1524,0.47238,0.48,0.11048,3.6,2.3467,0.74286,2.6933,0.07619,2.7124,1.2495,0.48381,0.053333,0.060952,3.2229,1.8857,1.2533,2.3238,0.057143,2.3771,1.4248,0.6819,0.57143,0.0038095,4.019,2.4114,0.7619,0.41143,0.045714,3.8743,2.499,0.72,3.2267,0.087619,2.8686,1.4629,0.27429,0.072381,0.019048,3.7905,2.1905,1.2381,2.2248,0.057143,2.8952,2.061,0.56762,0.74286,0.07619,3.901,2.3505,0.51048,0.58286,0.091429,3.939,2.2629,0.67048,3.1657,0.091429
