33 	ncells
3
ix
iy
iz
30	66	40
30	67	39
30	67	38
30	67	37
30	67	36
30	67	35
30	67	34
30	67	33
30	67	32
30	67	31
30	67	30
30	67	29
30	67	28
30	67	27
30	67	26
30	67	25
30	67	24
30	67	23
30	67	22
30	67	21
30	67	20
30	67	19
30	67	18
30	67	17
30	67	16
30	67	15
30	67	14
30	67	13
30	67	12
30	67	11
30	67	10
30	67	9
30	67	8
