0,0,0,0,0,0,0,1.0005,0,6.7263,11.956,0,37.882,28.758,73.85,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.50228,0,4.9729,1.4942,0,10.74,14.498,37.502,0,0,0,0,0.59958,0,0,0,0,0
0,0,0,0,0,0,0,1.2529,0.24891,9.7513,2.9937,0,13.757,13.5,38.047,0,0,0,0,2.9928,0,0,0,0,1.0004
0,0,0,0,0,0,0,4.0061,0.74929,16.731,4.4797,0,16.287,12.255,39.275,0,0,0,0,6.9397,0,0,0,0,2.4941
0,0,0,0,0,0,0,7.0174,2.5082,16.782,7.0022,0,20.981,18.768,55.036,0,0,0,0,9.9513,0,0,0,0,8.2375
0,0,0,0,0,0,0,7.7377,1.253,29.246,6.2339,0,23.336,20.234,50.301,0,0,0.24883,0,19.689,0,0,0,0,14.503
0,0,0,0,0,0.25237,0,9.0132,3.01,31.291,10.991,0,23.99,22.008,54.072,0,0,0,0.25058,23.038,0,0,0,0,17.757
0,0,0.5031,0,0.49686,0.25237,0,7.4731,5.7616,29.757,7.9881,0.74645,29.28,23.786,57.526,0,0,0.74437,1.2552,28.545,0,0,0.25239,0.25212,27.458
0,0,0.74808,0,2.743,1.5028,0,11.243,9.4943,39.06,12.227,1.0013,28.414,28.772,62.274,0,0,1.0012,2.4943,31.907,0,0,0,0,34.483
0,0,2.0002,0.50078,2.4896,1.2567,0,15.517,14.007,41.009,13.755,2.0001,27.951,25.024,58.493,0,0,3.7389,2.9943,36.986,0,0,2.0117,0,38.513
0,0,0.74963,2.7487,5.7374,1.761,0,18.481,16.022,39.008,12.225,1.2465,31.486,29.252,59.728,0,0,4.9931,4.5005,43.284,0,0,3.5002,1.0047,39.855
0,0,4.2549,4.99,9.0033,1.0001,0,18.759,13.521,38.274,16.949,2.746,33.307,29.766,56.019,0,0,4.9931,3.0039,47.35,0,0,3.7463,1.7523,51.23
0,0,5.0065,4.5036,12.752,3.4797,0,16.752,19.299,39.839,16.253,3.2643,35.903,33.005,64.497,0,0,10.242,8.7567,48.304,0,0,6.2396,1.5059,47.257
0,0,6.2423,8.2454,11.009,3.4938,0,21.717,21.519,46.266,12.756,2.5038,31.45,39.726,61.72,0,0,12.493,7.7482,48.554,0,0,8.2283,3.5226,57.723
0,0,10.266,9.7297,20.504,6.988,0,25.26,26.547,41.551,15.746,2.995,34.488,32.757,56.291,0,0,14.503,15.747,49.005,0,0,12.751,5.7614,61.1
0,0,12.234,11.749,22.985,5.7404,0,20.507,27.282,38.774,13.477,5.2446,32.492,36.983,52.295,0,0,18.265,16.768,53.317,0,0,9.2477,6.2764,58.802
0,0,17.237,18.505,28.726,4.7254,0,26.259,25.226,49.233,21.24,4.5023,34.531,38.734,44.97,0,0,18.291,18.041,50.352,0,0,12.753,10.749,64.835
0,0,15.489,19.763,29.79,5.4926,0.25082,28.284,30.983,48.239,17.733,4.2487,34.327,39.984,42.75,0,0,21.778,18.03,50.566,0,0,18.218,9.7447,51.684
0,0,18.252,19.97,32.498,6.0107,0,31.011,28.2,39.233,16.494,6.4928,36.035,34.45,34.753,0,0,27.766,21.471,53.4,0,0,18.716,11.72,48.921
0,0,16.983,24.712,35.233,10.012,0,32.452,30.502,43.917,19.231,4.7428,31.073,30.727,26.497,0,0,31.49,20.482,52.743,0,0,19.768,15.782,62.643
0,0,20.962,28.23,44.013,9.748,0,36.206,29.714,39.229,19.508,8.2317,32.53,33.746,23.761,0,0,28.735,25.511,41.793,0,0,25.314,15.267,54.756
0,0,24.759,31.994,47.784,10.206,0.50164,34.946,35.494,33.476,18.461,7.9878,30.272,30.491,22.228,0,0,34.759,33.017,39.205,0,0,35.538,14.245,51.969
0,0,32.039,36.228,41.027,13.003,0.25278,37.189,33.243,34.498,20.998,8.9999,27.898,31.535,13.506,0,0,37.036,31.951,39.499,0,0,34,17.468,47.467
0,0,24.017,35.274,38.277,9.0033,0.50387,42.74,32.217,25.714,23.487,13.011,27.199,31.237,13.258,0,0,32.544,31.782,31.966,0,0,32.761,16.987,40.511
0,0,34.258,38.039,43.807,14.219,0.75403,36.033,32.228,26.744,21.507,9.5064,26.301,30.999,11.006,0,0,35.251,33.203,30.608,0,0,35.747,21.019,47.139
0,0,32.006,47.766,39.572,9.7483,1.2571,31.23,32.032,20.472,15.493,13.253,22.548,26.541,9.2495,0,0,35.476,36.515,24.799,0,0,34.795,22.509,46.775
0,0,26.732,45.238,40.848,11.244,2.0175,36.323,38.961,23.784,20.966,17.273,24.793,26.064,7.2564,0,0.25218,36.969,43.744,21.911,0,0,32.493,26.215,33.115
0,0.25011,32.994,50.478,38.771,8.7745,2.2632,34.593,43.265,23.531,24.031,20.749,23.602,22.497,9.2461,0,0.25218,34.015,39.736,20.245,0,0,30.507,22.028,27.737
0,0,41.245,46.521,37.032,12.239,1.5114,34.746,36.256,17.048,14.521,14.982,19.081,18.776,3.504,0,0.50435,34.507,38.246,14.944,0,0,33.554,25.736,36.514
0.74847,0,39.471,42.002,35.031,14.694,1.7549,30.717,43.516,13.218,17.748,17.958,21.145,21.539,3.0101,0,0,33.468,37.029,13.332,0,0,32.266,29.268,29.168
0.49898,0.49725,34.486,41.236,30.278,9.235,2.7591,29.021,33.552,16.493,16.248,18.261,17.646,19.772,2.5086,0,0,34.266,36.522,8.5979,0,0,37.323,27.718,29.845
0,0.49608,32.259,35.506,28.255,12.24,3.0185,29.753,37.297,13.76,18.014,21.017,16.005,22.997,2.2571,0,0.24911,35,41.282,9.1987,0,0,29.519,33.965,23.986
0,1.5009,28.002,35.979,29.751,13.769,1.0031,25.449,37.244,7.49,16.762,21.498,14.09,17.723,1.2459,0.50291,0.75101,31.975,39.217,6.9471,0,0,36.065,37.478,16.603
0,3.737,26.255,36.741,22.263,12.747,2.502,24.962,40.5,6.0031,22.013,18.029,14.888,18.979,0.25086,0.75437,0,32.727,39.752,6.1931,0,0,31.804,33.767,12.739
0,1.7526,16.99,32.794,19.256,16.726,2.7568,19.703,40.299,6.7526,18.019,17.743,11.043,20.507,0,0,0.9996,32.221,41.237,5.9429,0,0,36.539,35.026,7.4835
0,4.2554,20.227,34.033,16.244,18.265,2.2571,20.985,34.744,4.2547,18.505,19.531,10.054,20.52,1.5077,0,0.74747,25.99,36.712,3.9361,0,0,36.751,36.486,8.0352
0,5.7506,18.494,33.019,17.528,16.729,2.2615,22.778,28.481,3.7701,14.007,21.781,10.15,15.509,2.2588,0,2.0004,26.513,39.459,2.5957,0,0,32.454,40.471,6.5086
0.74823,4.7533,15.998,27.771,15.499,17.713,2.9986,16.256,22.991,2.4976,16.246,24.281,8.6599,14.238,1.2558,0,2.7597,26.99,31.28,2.4013,0,0,33.002,34.962,10.033
0.74564,3.2431,13.501,35.736,10,10.766,3.9947,16.503,24.489,2.4957,14.278,26.469,7.6519,14.765,0.99835,0,3.9999,23.511,28.043,1.8511,0,0,22.983,38.464,3.7464
2.2446,3.2516,16.79,26.03,9.486,13.264,6.2429,17.472,29.246,1.9962,15.271,24.473,6.3507,13.501,0,0.50277,2.2398,20.977,32.504,1.6003,0,0.49886,27.927,37.189,6.7588
2,6.7523,13.525,18.746,8.25,15.275,4.5166,15.479,26.763,3.5146,15.519,27.711,4.6479,10.76,0.25256,0.75415,4.2626,23.25,30.716,0.99925,0,0.49714,29.798,36.2,2.7497
2.0011,4.5014,12.232,18.99,7.4928,12.004,6.2423,14.238,22.817,1.5025,18.778,25.216,4.9955,9.2612,1.006,0,4.0053,21.28,34.25,0.7005,0,0.99988,24.504,45.952,1.4968
2.2502,2.9972,6.7554,21.48,9.7491,11.755,2.7569,12.505,20.736,2.0093,17.482,17.985,4.2926,11.01,0,0.49965,5.016,19.738,36.281,1.2486,0,2,23.256,34.969,0.9936
1.7483,5.487,10.239,14.243,11.007,16.026,4.2575,12.774,25.025,0.24832,14.248,20.268,2.3504,8.9862,0,0.99304,4.5075,14.759,36.013,1.1966,0,1.2409,19.565,31.942,1.7426
1.246,9.4789,9.4739,11.982,10.751,11.014,4.5224,8.4757,28.03,0.49987,11.241,22.511,2.8973,10.481,0,1.2414,4.2408,13.491,35.75,0.49715,0,1.2569,16.285,38.455,1.5023
2.9946,8.4874,7.2462,8.985,5.7414,12.263,3.2591,8.2657,29.005,0,9.259,19.735,1.6951,6.4994,0,0,3.2517,12.229,32.263,0.65056,0.25065,2.5067,12.519,38.502,0.74943
1.7495,8.4851,4.485,7.5062,5.0044,10.994,3.2571,6.5078,20.798,0.5031,7.7547,19.972,1.3012,6.2576,0,0.49641,3.9993,8.238,35.263,0.20007,0,2.5082,11.018,32.505,0.75225
1.7451,12.492,5.2375,5.485,7.2439,9.2303,3.9891,4.0055,24.77,0,11.25,23.997,1.0975,4.4888,0.24999,0.74442,6.4906,10.248,31.534,0.55033,0,1.5038,8.7649,31.534,0.50358
1.2517,9.5042,5.2501,7.7587,3.7501,12.262,5.9867,4.0104,20.95,0,10.99,18.518,1.2477,6.0056,0.24999,0.24814,5.2565,11.529,25.533,0.19953,0.50434,2.9833,10.004,28.714,0.25184
0.99938,4.4946,1.0011,2.7498,0.74894,4.7387,2.5099,1.9944,12.027,0,5.7497,12.747,0.34825,1.7516,0,0.24982,1.4898,6.516,9.2607,0.049483,0.75348,1.7475,6.5021,12.254,0
